jobs,description,workhours,salary,contract_type,experience,diploma,skills,qualifications,industry,company,size,company_description,tools,ID_dep,ville,date
EXPERT RÉSEAUX CISCO ACI & DATA CENTER,"Recherche: EXPERT RÉSEAUX CISCO ACI & DATA CENTER (H/F)
Le Groupe SII est au cœur de la transformation numérique. Nous accompagnons nos clients sur des activités d'ingénierie et de conseil en technologies dans des secteurs clés (aérospace, télécoms, banque, énergie.). SII est présent dans 18 pays et 9 agences en France dont celle de SII Île-de-France.
Qualités désirées : Force de proposition, Esprit innovant, Réactivité.
Avantages : Tranings & MOOCs, Salle de sport, Télétravail.
Poste :
Pour nos clients grands comptes Opérateur Télécoms, vous participerez et piloterez les projets d'innovation et d'évolution des solutions techniques Réseaux, basés sur des solutions de virtualisation, proposées par nos clients à leurs clients-Entreprise.
- Réalisation des études de conception technique du socle réseau : Fabric Multi-site ACI.
loadbalancer, firewall, switchs et routers
- Porter les projets d'évolutions des infrastructures réseau et sécurité : études et.
conception détaillée, rédac...",,,Contrat à durée indéterminée,Débutant accepté,,,,,,,,,75,PARIS 01,2023/08/07
ALTERNANCE - ASSISTANT(E) CHEF DE PROJET DATA ET CRM POURVUE,"Recherche: ALTERNANCE - ASSISTANT(E) CHEF DE PROJET DATA ET CRM POURVUE (H/F)
MyDigitalSchool Vannes, école spécialisée dans les métiers du digital, recherche un(e) Assistant(e) Chef de Projet Data et CRM en alternance dans le cadre d'un Bac+3 E-Commerce.
DESCRIPTION DU POSTE : 
Dans le cadre de son développement rapide, notre entreprise partenaire est à la recherche d'un Chef de Projet Data et CRM, avec des connaissances en acquisition de trafic.
L'entreprise recherche avant tout un profil positif, dynamique, ambitieux, responsable, avec un véritable goût du challenge. Vous avez envie de (vous) construire dans un environnement qui évolue très rapidement . Cette annonce est pour vous !
MISSIONS PRINCIPALES : 
 Assurer la mise en place de plans d'animation marketing, et suivre leur résultats.Suivi et analyse des ventes Propositions de stratégies d'acquisition clients (leads, call-to-action, CRM..) Rédaction de contenus optimisés SEO Mise à jour de reporting CRM & e-mail Maquet...",,,Contrat à durée déterminée - 12 Mois,Débutant accepté,,,,,,,,,56,VANNES,2023/08/07
DATA ANALYST,"Recherche: DATA ANALYST (H/F)
Matcher le bon expert freelance avec la bonne mission, et prendre en charge tous les à-côtés : voici notre métier.
SQL - Confirmé - Impératif
Modélisation de Données - Confirmé - Impératif
Outils de Data Viz - Confirmé - Impératif
Google Cloud Platform - Junior - Souhaitable
Dans le cadre d'un projet d'envergure notre client est activement à la recherche d'un Data Analyst expérimenté.
Accompagnement des équipes Digitales et Métier pour construire des solutions Data liées aux problématiques métier du domaine
Analyse des besoins métiers, accompagnement à la définition de KPI, création d'indicateurs de Data Quality
Modélisation des données
Conception de Datasets Big Query pour partage et utilisation
Conception et Réalisation de Datamarts et de Dashboards (PowerBI / Looker)
Mission : 6 mois renouvelable
Localisation : Lille",,,Profession libérale,Débutant accepté,,,,,,,,looker,59,LILLE,2023/08/07
BUSINESS ANALYST IT - DÉPARTEMENT SOLUTIONS DATA,"Recherche: BUSINESS ANALYST IT - DÉPARTEMENT SOLUTIONS DATA (H/F)
Description de l'entreprise
BPCE SI est une entreprise informatique du Groupe BPCE. Avec ses 19 implantations en régions, BPCE SI intervient au plus près des établissements bancaires.
Chaque jour, plus de 2600 collaborateurs imaginent, inventent, testent des solutions innovantes pour faciliter la vie des utilisateurs des Caisses d'Epargne, des Banques Populaires et de plusieurs filiales et établissements bancaires comme le Crédit Coopératif et la SocFim.
A travers l'utilisation de nos solutions bancaires, nous sommes présents dans le quotidien de près de 1 Français sur 2 !
Plus de 80 métiers sont présents au sein de BPCE SI et plus de 50 technologies et langages de développement sont utilisés dans nos solutions bancaires !
Entreprise humaine et engagée, notre politique de Responsabilité sociale de l'entreprise porte des sujets clés comme la mixité, la diversité, le handicap, la qualité de vie au travail et le dé...",,,Contrat à durée indéterminée,Débutant accepté,,,,,,,,,75,PARIS 01,2023/08/07
? (PRISE DE POSTE IMMÉDIATE) DATA ANALYST EN ALTERNANCE,"Recherche: ? (PRISE DE POSTE IMMÉDIATE) DATA ANALYST EN ALTERNANCE (H/F)
Description du poste
Vous cherchez à acquérir des compétences daujourdhui et un métier qui a de lavenir en alternance?
Notre mission : rendre léducation accessible à tous.
Lalternance avec OpenClassrooms, cest apprendre un métier avec une formation mêlant 20 % de théorie et 80 % de pratique, pour être 100 % prêt à lemploi ! Grâce à nos équipes, qui épaulent chaque profil dans la recherche dun employeur, nous affichons un taux dinsertion de nos étudiants de plus de 80 % en entreprise !
Notre école en ligne propose des centaines de formations sur des métiers du numérique, 100 % en ligne, avec un diplôme reconnu par lÉtat à la clé. Vous former avec OpenClassrooms, cest aussi rejoindre une communauté internationale de plus de 12 000 étudiants actifs et motivés, dans 72 pays.
Nous recherchons un profil motivé pour occuper le poste de Data Analyst en alternance pour une de nos entreprises partenaires (grande dist...",,,Contrat à durée déterminée - 12 Mois,Débutant accepté,,,,,,,,,92,MALAKOFF,2023/08/07
DATA ANALYST - TECHNICAL EXPERT EN ALTERNANCE,"Recherche: DATA ANALYST - TECHNICAL EXPERT EN ALTERNANCE (H/F)
Une entreprise partenaire de MyDigitalSchool Lille recherche pour une de ses entreprises partenaires un.e Data Analyst - Technical Expert H/F en alternance.
Pour réaliser cette alternance, tu intègres le MBA Big Data au sein de notre école afin de te former et d'acquérir un Bac+5 !
Missions : 
 Contribution à l'implémentation technique de la stratégie Data Visualisation Conduite de projets de transformation sur la Data Visualisation  Participation au socle data technique basé sur l'architecture modulaire  Assistance technique aux Data Analysts sur les outils de Data VIsualisation 
Profil : 
 Connaissance technique en Data Analytics  Ouverture d'esprit et force de proposition  Compétence en architecture design  Autonome et capacité à être transverse",,,Contrat à durée déterminée - 12 Mois,Débutant accepté,,,,,,,,,59,LILLE,2023/08/07
INGÉNIEUR DATA - BIG DATA,"Recherche: INGÉNIEUR DATA - BIG DATA (H/F)
Ingénieur(e) DATA - BIG DATA F/H
Description de poste
Vous rejoignez CGI, leader mondial du conseil et des services numériques à Paris et accompagnez nos clients de tous les secteurs d'activités.
Big Data, Data Science, Data analyse, Data architecture Ça n'a pas de secret pour vous ?
Que vous commenciez votre carrière professionnelle ou que vous soyez spécialiste de l'une de ces disciplines, intégrer notre communauté Data, c'est l'assurance de progresser, innover, partager, vous certifier et rendre service à nos clients.
Dans le cadre du développement de notre activité de conseil et d'accompagnement de nos clients dans leur transformation digitale vous intégrez une équipe spécialisée dans l'intégration des données de masse, l'analyse et traitement de la qualité des données, le stockage des données dans des environnements Big Data ou Data Mesh.
Fonctions et responsabilités
- Conseil, Audit et Maîtrise d'oeuvre,
- Etudes d'opportunité, c...",,,Contrat à durée indéterminée,Débutant accepté,,,,,,,,,75,PARIS 01,2023/08/07
DATA ANALYSTE- CONTRÔLEUR DE GESTION EN ALTERNANCE,"Recherche: DATA ANALYSTE- CONTRÔLEUR DE GESTION EN ALTERNANCE (H/F)
Description du poste
Vous cherchez à acquérir des compétences daujourdhui et un métier qui a de lavenir en alternance?
Notre mission : rendre léducation accessible à tous.
Lalternance avec OpenClassrooms, cest apprendre un métier avec une formation mêlant 20 % de théorie et 80 % de pratique, pour être 100 % prêt à lemploi ! Grâce à nos équipes, qui épaulent chaque profil dans la recherche dun employeur, nous affichons un taux dinsertion de nos étudiants de plus de 80 % en entreprise !
Notre école en ligne propose des centaines de formations sur des métiers du numérique, 100 % en ligne, avec un diplôme reconnu par lÉtat à la clé. Vous former avec OpenClassrooms, cest aussi rejoindre une communauté internationale de plus de 12 000 étudiants actifs et motivés, dans 72 pays.
Nous recherchons un profil motivé pour occuper le poste de Data Analyste/ Contrôleur de Gestion en alternance pour une de nos entreprises parte...",,,Contrat à durée déterminée - 12 Mois,Débutant accepté,,,,,,,,,92,MEUDON,2023/08/07
DÉVELOPPEUR PYTHON - DJANGO - EDITEUR DE LOGICIELS BIG DATA LEADER SUR SON DOMAINE - 60 - 70K€,"Recherche: DÉVELOPPEUR PYTHON - DJANGO - EDITEUR DE LOGICIELS BIG DATA LEADER SUR SON DOMAINE - 60 - 70K€ (H/F)
Chèr(e) candidat(e), vous qui cherchez un CDI au sein d'une entreprise dynamique et porteuse, nous avons ce qu'il vous faut ! Agence web, éditeur de logiciel, start-up, e-commerce Il y a forcément une offre qui vous correspond !
Vous êtes sénior dans le développement et disposez idéalement de plusieurs d'années d'expérience avec Python / Django.
Idéalement, vous avez déjà travaillé chez un éditeur de logiciels et vous avez une appétence prononcée pour le domaine du big data.
Vous êtes autonome et aimez travailler en équipe.
Client
Créé il y a 6 ans, notre client est un éditeur de logiciels SAAS spécialisé dans la préparation et le traitement de données, pionnier dans les logiciels de data preparation no code et souverains.
En phase active de croissance, cette société composée d'une quinzaine d'experts se positionne comme un véritable partenaire data auprès des acteur...",,,Contrat à durée indéterminée,Débutant accepté,,,,,,,,,75,PARIS 01,2023/08/07
DATA MANAGER JUNIOR,"Recherche: DATA MANAGER JUNIOR (H/F)
Vous êtes diplômé d'un Bac +5 et êtes fort d'une première expérience.
Vous avez quelques connaissances dans le photovoltaïque et une certaine appétence pour les énergies renouvelables.
Vous êtes capable de maîtriser les protocoles d'acquisition de données.
Vous êtes polyvalent.e et doté.e d'un excellent relationnel, vous aimez travaillez en équipe et vous savez adapter votre discours en fonction de vos interlocuteurs.
Vous êtes convaincu.e que les énergies renouvelables jouent et vont jouer un rôle majeur pour le futur, vous avez envie de prendre part à ce projet !
GroupAgora, acteur global des S.I. depuis 1990 et partenaire informatique de Grands Comptes et PME / PMI partout en France, souhaite renforcer ses équipes et recherche un Data Manager junior
Le poste
Notre partenaire a pour métier d'allier économies & écologie. Expert de la transition énergétique au service des professionnelles, il offre à ses partenaires la possibilité de s'inscr...",,,Contrat à durée indéterminée,Débutant accepté,,,,,,,,,59,LILLE,2023/08/07
